category,over_represented_pvalue,padj,under_represented_pvalue,numDEInCat,numInCat,type,enrich,contrast,organism,main,sub,module,Category,PATH,pathway,path
00130,1,1,0.8222830421753579,0,11,up,path,C3vsC2_prot,MED4,09100 Metabolism,09108 Metabolism of cofactors and vitamins,cofactors and vitamins,Metabolism,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130],Ubiquinone and other terpenoid-quinone biosynthesis,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
00190,1,1,0.6339448039212312,0,26,up,path,C3vsC2_prot,MED4,09100 Metabolism,09102 Energy metabolism,Energy,Energy/Carbohydrate/Glycan,00190 Oxidative phosphorylation [PATH:ko00190],Oxidative phosphorylation,00190 Oxidative phosphorylation [PATH:ko00190]
00194,1,1,0.538959859604941,0,38,up,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09181 Protein families: metabolism,Protein families:,Photosynthesis/Carbon fixation,00194 Photosynthesis proteins [BR:ko00194],Photosynthesis proteins,00194 Photosynthesis proteins [BR:ko00194]
00195,1,1,0.5555393357292092,0,36,up,path,C3vsC2_prot,MED4,09100 Metabolism,09102 Energy metabolism,Energy,Photosynthesis/Carbon fixation,00195 Photosynthesis [PATH:ko00195],Photosynthesis,00195 Photosynthesis [PATH:ko00195]
00240,1,1,0.6822191144443173,0,22,up,path,C3vsC2_prot,MED4,09100 Metabolism,09104 Nucleotide metabolism,Nucleotide,AA/Nucleotide,00240 Pyrimidine metabolism [PATH:ko00240],Pyrimidine metabolism,00240 Pyrimidine metabolism [PATH:ko00240]
00250,1,1,0.7298186789696058,0,16,up,path,C3vsC2_prot,MED4,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","Alanine, aspartate and glutamate metabolism","00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]"
00260,1,1,0.6755886077328153,0,20,up,path,C3vsC2_prot,MED4,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]","Glycine, serine and threonine metabolism","00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
00261,1,1,0.9138333580914174,0,5,up,path,C3vsC2_prot,MED4,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,other secondary metabolites,Metabolism,00261 Monobactam biosynthesis [PATH:ko00261],Monobactam biosynthesis,00261 Monobactam biosynthesis [PATH:ko00261]
00300,1,1,0.8107151199200481,0,11,up,path,C3vsC2_prot,MED4,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,00300 Lysine biosynthesis [PATH:ko00300],Lysine biosynthesis,00300 Lysine biosynthesis [PATH:ko00300]
00330,1,1,0.8069806356792332,0,12,up,path,C3vsC2_prot,MED4,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,00330 Arginine and proline metabolism [PATH:ko00330],Arginine and proline metabolism,00330 Arginine and proline metabolism [PATH:ko00330]
00340,1,1,0.8318828954468306,0,11,up,path,C3vsC2_prot,MED4,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,00340 Histidine metabolism [PATH:ko00340],Histidine metabolism,00340 Histidine metabolism [PATH:ko00340]
00400,1,1,0.7225872209203787,0,19,up,path,C3vsC2_prot,MED4,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]","Phenylalanine, tyrosine and tryptophan biosynthesis","00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]"
00470,1,1,0.896110098931211,0,6,up,path,C3vsC2_prot,MED4,09100 Metabolism,09106 Metabolism of other amino acids,other amino acids,AA/Nucleotide,00470 D-Amino acid metabolism [PATH:ko00470],D-Amino acid metabolism,00470 D-Amino acid metabolism [PATH:ko00470]
00480,1,1,0.7982110488937086,0,12,up,path,C3vsC2_prot,MED4,09100 Metabolism,09106 Metabolism of other amino acids,other amino acids,AA/Nucleotide,00480 Glutathione metabolism [PATH:ko00480],Glutathione metabolism,00480 Glutathione metabolism [PATH:ko00480]
00500,1,1,0.7486418660137696,0,14,up,path,C3vsC2_prot,MED4,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,00500 Starch and sucrose metabolism [PATH:ko00500],Starch and sucrose metabolism,00500 Starch and sucrose metabolism [PATH:ko00500]
00520,1,1,0.6474694296493954,0,23,up,path,C3vsC2_prot,MED4,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520],Amino sugar and nucleotide sugar metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
00521,1,1,0.9027737101610892,0,6,up,path,C3vsC2_prot,MED4,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,other secondary metabolites,Metabolism,00521 Streptomycin biosynthesis [PATH:ko00521],Streptomycin biosynthesis,00521 Streptomycin biosynthesis [PATH:ko00521]
00540,1,1,0.907499246012264,0,6,up,path,C3vsC2_prot,MED4,09100 Metabolism,09107 Glycan biosynthesis and metabolism,Glycan  and,Energy/Carbohydrate/Glycan,00540 Lipopolysaccharide biosynthesis [PATH:ko00540],Lipopolysaccharide biosynthesis,00540 Lipopolysaccharide biosynthesis [PATH:ko00540]
00541,1,1,0.8060588820140602,0,12,up,path,C3vsC2_prot,MED4,09100 Metabolism,09107 Glycan biosynthesis and metabolism,Glycan  and,Energy/Carbohydrate/Glycan,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ko00541],O-Antigen nucleotide sugar biosynthesis,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]
00550,1,1,0.7347027824453293,0,16,up,path,C3vsC2_prot,MED4,09100 Metabolism,09107 Glycan biosynthesis and metabolism,Glycan  and,Energy/Carbohydrate/Glycan,00550 Peptidoglycan biosynthesis [PATH:ko00550],Peptidoglycan biosynthesis,00550 Peptidoglycan biosynthesis [PATH:ko00550]
00561,1,1,0.866868990390705,0,8,up,path,C3vsC2_prot,MED4,09100 Metabolism,09103 Lipid metabolism,Lipid,Metabolism,00561 Glycerolipid metabolism [PATH:ko00561],Glycerolipid metabolism,00561 Glycerolipid metabolism [PATH:ko00561]
00620,1,1,0.7073108396588806,0,18,up,path,C3vsC2_prot,MED4,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,00620 Pyruvate metabolism [PATH:ko00620],Pyruvate metabolism,00620 Pyruvate metabolism [PATH:ko00620]
00640,1,1,0.8740802825015813,0,7,up,path,C3vsC2_prot,MED4,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,00640 Propanoate metabolism [PATH:ko00640],Propanoate metabolism,00640 Propanoate metabolism [PATH:ko00640]
00660,1,1,0.9137052755844692,0,5,up,path,C3vsC2_prot,MED4,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],C5-Branched dibasic acid metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660]
00680,1,1,0.7886309878360459,0,12,up,path,C3vsC2_prot,MED4,09100 Metabolism,09102 Energy metabolism,Energy,Energy/Carbohydrate/Glycan,00680 Methane metabolism [PATH:ko00680],Methane metabolism,00680 Methane metabolism [PATH:ko00680]
00710,1,1,0.7818133216247765,0,14,up,path,C3vsC2_prot,MED4,09100 Metabolism,09102 Energy metabolism,Energy,Photosynthesis/Carbon fixation,00710 Carbon fixation in photosynthetic organisms [PATH:ko00710],Carbon fixation in photosynthetic organisms,00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]
00720,1,1,0.8098756554710891,0,11,up,path,C3vsC2_prot,MED4,09100 Metabolism,09102 Energy metabolism,Energy,Photosynthesis/Carbon fixation,00720 Carbon fixation pathways in prokaryotes [PATH:ko00720],Carbon fixation pathways in prokaryotes,00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]
00730,1,1,0.850375330998002,0,9,up,path,C3vsC2_prot,MED4,09100 Metabolism,09108 Metabolism of cofactors and vitamins,cofactors and vitamins,Metabolism,00730 Thiamine metabolism [PATH:ko00730],Thiamine metabolism,00730 Thiamine metabolism [PATH:ko00730]
00740,1,1,0.9046036970435954,0,6,up,path,C3vsC2_prot,MED4,09100 Metabolism,09108 Metabolism of cofactors and vitamins,cofactors and vitamins,Metabolism,00740 Riboflavin metabolism [PATH:ko00740],Riboflavin metabolism,00740 Riboflavin metabolism [PATH:ko00740]
00760,1,1,0.8080481357216217,0,12,up,path,C3vsC2_prot,MED4,09100 Metabolism,09108 Metabolism of cofactors and vitamins,cofactors and vitamins,Metabolism,00760 Nicotinate and nicotinamide metabolism [PATH:ko00760],Nicotinate and nicotinamide metabolism,00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]
00780,1,1,0.8468273271210618,0,10,up,path,C3vsC2_prot,MED4,09100 Metabolism,09108 Metabolism of cofactors and vitamins,cofactors and vitamins,Metabolism,00780 Biotin metabolism [PATH:ko00780],Biotin metabolism,00780 Biotin metabolism [PATH:ko00780]
00790,1,1,0.8210814754658297,0,12,up,path,C3vsC2_prot,MED4,09100 Metabolism,09108 Metabolism of cofactors and vitamins,cofactors and vitamins,Metabolism,00790 Folate biosynthesis [PATH:ko00790],Folate biosynthesis,00790 Folate biosynthesis [PATH:ko00790]
00860,1,1,0.4713883966310123,0,41,up,path,C3vsC2_prot,MED4,09100 Metabolism,09108 Metabolism of cofactors and vitamins,cofactors and vitamins,Metabolism,00860 Porphyrin metabolism [PATH:ko00860],Porphyrin metabolism,00860 Porphyrin metabolism [PATH:ko00860]
00900,1,1,0.834138709731131,0,10,up,path,C3vsC2_prot,MED4,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,terpenoids and polyketides,Metabolism,00900 Terpenoid backbone biosynthesis [PATH:ko00900],Terpenoid backbone biosynthesis,00900 Terpenoid backbone biosynthesis [PATH:ko00900]
00906,1,1,0.8725354651970084,0,7,up,path,C3vsC2_prot,MED4,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,terpenoids and polyketides,Metabolism,00906 Carotenoid biosynthesis [PATH:ko00906],Carotenoid biosynthesis,00906 Carotenoid biosynthesis [PATH:ko00906]
00910,1,1,0.8949048668678222,0,6,up,path,C3vsC2_prot,MED4,09100 Metabolism,09102 Energy metabolism,Energy,Nitrogen metabolism,00910 Nitrogen metabolism [PATH:ko00910],Nitrogen metabolism,00910 Nitrogen metabolism [PATH:ko00910]
00920,1,1,0.8112407978603191,0,12,up,path,C3vsC2_prot,MED4,09100 Metabolism,09102 Energy metabolism,Energy,Energy/Carbohydrate/Glycan,00920 Sulfur metabolism [PATH:ko00920],Sulfur metabolism,00920 Sulfur metabolism [PATH:ko00920]
00983,1,1,0.8614299474582233,0,9,up,path,C3vsC2_prot,MED4,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and,Metabolism,00983 Drug metabolism - other enzymes [PATH:ko00983],Drug metabolism - other enzymes,00983 Drug metabolism - other enzymes [PATH:ko00983]
01003,1,1,0.8719318751275849,0,7,up,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09181 Protein families: metabolism,Protein families:,Metabolism,01003 Glycosyltransferases [BR:ko01003],Glycosyltransferases,01003 Glycosyltransferases [BR:ko01003]
01004,1,1,0.8092937843143332,0,12,up,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09181 Protein families: metabolism,Protein families:,Metabolism,01004 Lipid biosynthesis proteins [BR:ko01004],Lipid biosynthesis proteins,01004 Lipid biosynthesis proteins [BR:ko01004]
01005,1,1,0.8776369012613513,0,8,up,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09181 Protein families: metabolism,Protein families:,Metabolism,01005 Lipopolysaccharide biosynthesis proteins [BR:ko01005],Lipopolysaccharide biosynthesis proteins,01005 Lipopolysaccharide biosynthesis proteins [BR:ko01005]
01006,1,1,0.8926214318279666,0,7,up,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09181 Protein families: metabolism,Protein families:,Metabolism,01006 Prenyltransferases [BR:ko01006],Prenyltransferases,01006 Prenyltransferases [BR:ko01006]
01011,1,1,0.6957596828704339,0,19,up,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09181 Protein families: metabolism,Protein families:,Metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],Peptidoglycan biosynthesis and degradation proteins,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]
02010,1,1,0.5720789650451854,0,32,up,path,C3vsC2_prot,MED4,09130 Environmental Information Processing,09131 Membrane transport,Membrane transport,Membrane transport,02010 ABC transporters [PATH:ko02010],ABC transporters,02010 ABC transporters [PATH:ko02010]
02022,1,1,0.87394802458724,0,8,up,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Env. Info/Cellular Process,02022 Two-component system [BR:ko02022],Two-component system,02022 Two-component system [BR:ko02022]
02026,1,1,0.8914127794782013,0,6,up,path,C3vsC2_prot,MED4,09140 Cellular Processes,09145 Cellular community - prokaryotes,Cellular community - prokaryotes,Env. Info/Cellular Process,02026 Biofilm formation - Escherichia coli [PATH:ko02026],Biofilm formation - Escherichia coli,02026 Biofilm formation - Escherichia coli [PATH:ko02026]
02044,1,1,0.8311040764555513,0,10,up,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Env. Info/Cellular Process,02044 Secretion system [BR:ko02044],Secretion system,02044 Secretion system [BR:ko02044]
02048,1,1,0.8946407107879057,0,6,up,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Env. Info/Cellular Process,02048 Prokaryotic defense system [BR:ko02048],Prokaryotic defense system,02048 Prokaryotic defense system [BR:ko02048]
03000,1,1,0.9002897243999235,0,7,up,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09182 Protein families: genetic information processing,Protein families: genetic information processing,Genetic Info,03000 Transcription factors [BR:ko03000],Transcription factors,03000 Transcription factors [BR:ko03000]
03009,1,1,0.5411812775438358,0,36,up,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09182 Protein families: genetic information processing,Protein families: genetic information processing,Genetic Info,03009 Ribosome biogenesis [BR:ko03009],Ribosome biogenesis,03009 Ribosome biogenesis [BR:ko03009]
03010,1,1,0.4799791748673549,0,49,up,path,C3vsC2_prot,MED4,09120 Genetic Information Processing,09122 Translation,Translation,Genetic Info,03010 Ribosome [PATH:ko03010],Ribosome,03010 Ribosome [PATH:ko03010]
03012,1,1,0.7714707979524105,0,15,up,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09182 Protein families: genetic information processing,Protein families: genetic information processing,Genetic Info,03012 Translation factors [BR:ko03012],Translation factors,03012 Translation factors [BR:ko03012]
03018,1,1,0.7847795922886857,0,11,up,path,C3vsC2_prot,MED4,09120 Genetic Information Processing,"09123 Folding, sorting and degradation","Folding, sorting and degradation",Genetic Info,03018 RNA degradation [PATH:ko03018],RNA degradation,03018 RNA degradation [PATH:ko03018]
03019,1,1,0.7729711586659529,0,12,up,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09182 Protein families: genetic information processing,Protein families: genetic information processing,Genetic Info,03019 Messenger RNA biogenesis [BR:ko03019],Messenger RNA biogenesis,03019 Messenger RNA biogenesis [BR:ko03019]
03021,1,1,0.7976496637124741,0,12,up,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09182 Protein families: genetic information processing,Protein families: genetic information processing,Genetic Info,03021 Transcription machinery [BR:ko03021],Transcription machinery,03021 Transcription machinery [BR:ko03021]
03030,1,1,0.7826202714243556,0,13,up,path,C3vsC2_prot,MED4,09120 Genetic Information Processing,09124 Replication and repair,Replication and repair,Genetic Info,03030 DNA replication [PATH:ko03030],DNA replication,03030 DNA replication [PATH:ko03030]
03032,1,1,0.6887330758437936,0,19,up,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09182 Protein families: genetic information processing,Protein families: genetic information processing,Genetic Info,03032 DNA replication proteins [BR:ko03032],DNA replication proteins,03032 DNA replication proteins [BR:ko03032]
03036,1,1,0.6911616855562183,0,21,up,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09182 Protein families: genetic information processing,Protein families: genetic information processing,Genetic Info,03036 Chromosome and associated proteins [BR:ko03036],Chromosome and associated proteins,03036 Chromosome and associated proteins [BR:ko03036]
03060,1,1,0.8065178427028016,0,12,up,path,C3vsC2_prot,MED4,09120 Genetic Information Processing,"09123 Folding, sorting and degradation","Folding, sorting and degradation",Genetic Info,03060 Protein export [PATH:ko03060],Protein export,03060 Protein export [PATH:ko03060]
03070,1,1,0.8432107361548157,0,9,up,path,C3vsC2_prot,MED4,09130 Environmental Information Processing,09131 Membrane transport,Membrane transport,Membrane transport,03070 Bacterial secretion system [PATH:ko03070],Bacterial secretion system,03070 Bacterial secretion system [PATH:ko03070]
03410,1,1,0.900944263149546,0,6,up,path,C3vsC2_prot,MED4,09120 Genetic Information Processing,09124 Replication and repair,Replication and repair,Genetic Info,03410 Base excision repair [PATH:ko03410],Base excision repair,03410 Base excision repair [PATH:ko03410]
03420,1,1,0.8544396090465608,0,7,up,path,C3vsC2_prot,MED4,09120 Genetic Information Processing,09124 Replication and repair,Replication and repair,Genetic Info,03420 Nucleotide excision repair [PATH:ko03420],Nucleotide excision repair,03420 Nucleotide excision repair [PATH:ko03420]
03430,1,1,0.8047364164004979,0,11,up,path,C3vsC2_prot,MED4,09120 Genetic Information Processing,09124 Replication and repair,Replication and repair,Genetic Info,03430 Mismatch repair [PATH:ko03430],Mismatch repair,03430 Mismatch repair [PATH:ko03430]
03440,1,1,0.6831492226761597,0,20,up,path,C3vsC2_prot,MED4,09120 Genetic Information Processing,09124 Replication and repair,Replication and repair,Genetic Info,03440 Homologous recombination [PATH:ko03440],Homologous recombination,03440 Homologous recombination [PATH:ko03440]
04112,1,1,0.8406816460289668,0,10,up,path,C3vsC2_prot,MED4,09140 Cellular Processes,09143 Cell growth and death,Cell growth and death,Env. Info/Cellular Process,04112 Cell cycle - Caulobacter [PATH:ko04112],Cell cycle - Caulobacter,04112 Cell cycle - Caulobacter [PATH:ko04112]
04147,1,1,0.5531716181388407,0,30,up,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Env. Info/Cellular Process,04147 Exosome [BR:ko04147],Exosome,04147 Exosome [BR:ko04147]
04812,1,1,0.9089313441138989,0,6,up,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Env. Info/Cellular Process,04812 Cytoskeleton proteins [BR:ko04812],Cytoskeleton proteins,04812 Cytoskeleton proteins [BR:ko04812]
99980,1,1,0.5427461292733536,0,36,up,path,C3vsC2_prot,MED4,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,Unclassified:,Metabolism,99980 Enzymes with EC numbers,Enzymes with EC numbers,99980 Enzymes with EC numbers
99995,1,1,0.9149485336205743,0,5,up,path,C3vsC2_prot,MED4,09190 Not Included in Pathway or Brite,09193 Unclassified: signaling and cellular processes,Unclassified: signaling and cellular processes,Env. Info/Cellular Process,99995 Signaling proteins,Signaling proteins,99995 Signaling proteins
99996,1,1,0.8889610814240047,0,7,up,path,C3vsC2_prot,MED4,09190 Not Included in Pathway or Brite,09194 Poorly characterized,Poorly characterized,Uncharacterized,99996 General function prediction only,General function prediction only,99996 General function prediction only
00195,4.035367761962069e-4,0.02661821689938096,0.999937980223388,8,36,is_de,path,C3vsC2_prot,MED4,09100 Metabolism,09102 Energy metabolism,Energy,Photosynthesis/Carbon fixation,00195 Photosynthesis [PATH:ko00195],Photosynthesis,00195 Photosynthesis [PATH:ko00195]
00194,5.48829214420226e-4,0.02661821689938096,0.9999108346572517,8,38,is_de,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09181 Protein families: metabolism,Protein families:,Photosynthesis/Carbon fixation,00194 Photosynthesis proteins [BR:ko00194],Photosynthesis proteins,00194 Photosynthesis proteins [BR:ko00194]
00680,0.0021931357808122162,0.07091139024626167,0.999777508448309,5,12,is_de,path,C3vsC2_prot,MED4,09100 Metabolism,09102 Energy metabolism,Energy,Energy/Carbohydrate/Glycan,00680 Methane metabolism [PATH:ko00680],Methane metabolism,00680 Methane metabolism [PATH:ko00680]
03430,0.015111618116262902,0.3664567393193754,0.9979685453180749,4,11,is_de,path,C3vsC2_prot,MED4,09120 Genetic Information Processing,09124 Replication and repair,Replication and repair,Genetic Info,03430 Mismatch repair [PATH:ko03430],Mismatch repair,03430 Mismatch repair [PATH:ko03430]
03032,0.02438081091488423,0.472987731748754,0.9948212547920979,5,19,is_de,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09182 Protein families: genetic information processing,Protein families: genetic information processing,Genetic Info,03032 DNA replication proteins [BR:ko03032],DNA replication proteins,03032 DNA replication proteins [BR:ko03032]
00630,0.037442495607801544,0.6053203456594584,0.9927214660622816,4,15,is_de,path,C3vsC2_prot,MED4,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630],Glyoxylate and dicarboxylate metabolism,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
03021,0.07184265642889266,0.9955339533717984,0.9865924358547297,3,12,is_de,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09182 Protein families: genetic information processing,Protein families: genetic information processing,Genetic Info,03021 Transcription machinery [BR:ko03021],Transcription machinery,03021 Transcription machinery [BR:ko03021]
03030,0.08791071284476477,1,0.9818516402977306,3,13,is_de,path,C3vsC2_prot,MED4,09120 Genetic Information Processing,09124 Replication and repair,Replication and repair,Genetic Info,03030 DNA replication [PATH:ko03030],DNA replication,03030 DNA replication [PATH:ko03030]
03010,0.1273898795321274,1,0.9579018184228965,4,49,is_de,path,C3vsC2_prot,MED4,09120 Genetic Information Processing,09122 Translation,Translation,Genetic Info,03010 Ribosome [PATH:ko03010],Ribosome,03010 Ribosome [PATH:ko03010]
04112,0.12819816490964264,1,0.9788392215328802,2,10,is_de,path,C3vsC2_prot,MED4,09140 Cellular Processes,09143 Cell growth and death,Cell growth and death,Env. Info/Cellular Process,04112 Cell cycle - Caulobacter [PATH:ko04112],Cell cycle - Caulobacter,04112 Cell cycle - Caulobacter [PATH:ko04112]
03011,0.1345712748050129,1,0.9545985292501489,4,50,is_de,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09182 Protein families: genetic information processing,Protein families: genetic information processing,Genetic Info,03011 Ribosome [BR:ko03011],Ribosome,03011 Ribosome [BR:ko03011]
00900,0.15547415599030384,1,0.9711372363234251,2,10,is_de,path,C3vsC2_prot,MED4,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,terpenoids and polyketides,Metabolism,00900 Terpenoid backbone biosynthesis [PATH:ko00900],Terpenoid backbone biosynthesis,00900 Terpenoid backbone biosynthesis [PATH:ko00900]
00670,0.1742831953920444,1,0.9647547201180486,2,11,is_de,path,C3vsC2_prot,MED4,09100 Metabolism,09108 Metabolism of cofactors and vitamins,cofactors and vitamins,Metabolism,00670 One carbon pool by folate [PATH:ko00670],One carbon pool by folate,00670 One carbon pool by folate [PATH:ko00670]
00010,0.18048858064565385,1,0.9462116517758196,3,18,is_de,path,C3vsC2_prot,MED4,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],Glycolysis / Gluconeogenesis,00010 Glycolysis / Gluconeogenesis [PATH:ko00010]
00920,0.1849424421490519,1,0.9607201459349464,2,12,is_de,path,C3vsC2_prot,MED4,09100 Metabolism,09102 Energy metabolism,Energy,Energy/Carbohydrate/Glycan,00920 Sulfur metabolism [PATH:ko00920],Sulfur metabolism,00920 Sulfur metabolism [PATH:ko00920]
99985,0.20567758819367754,1,0.9817920213347033,1,5,is_de,path,C3vsC2_prot,MED4,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,Unclassified:,AA/Nucleotide,99985 Amino acid metabolism,Amino acid metabolism,99985 Amino acid metabolism
00450,0.21149562168442498,1,0.9531710947893351,2,9,is_de,path,C3vsC2_prot,MED4,09100 Metabolism,09106 Metabolism of other amino acids,other amino acids,AA/Nucleotide,00450 Selenocompound metabolism [PATH:ko00450],Selenocompound metabolism,00450 Selenocompound metabolism [PATH:ko00450]
00770,0.21696035643501915,1,0.9484975156981749,2,13,is_de,path,C3vsC2_prot,MED4,09100 Metabolism,09108 Metabolism of cofactors and vitamins,cofactors and vitamins,Metabolism,00770 Pantothenate and CoA biosynthesis [PATH:ko00770],Pantothenate and CoA biosynthesis,00770 Pantothenate and CoA biosynthesis [PATH:ko00770]
00220,0.22614140269936645,1,0.9448598765048438,2,13,is_de,path,C3vsC2_prot,MED4,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,00220 Arginine biosynthesis [PATH:ko00220],Arginine biosynthesis,00220 Arginine biosynthesis [PATH:ko00220]
00260,0.2269064002351062,1,0.9237492689938839,3,20,is_de,path,C3vsC2_prot,MED4,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]","Glycine, serine and threonine metabolism","00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
00230,0.2338559431181947,1,0.9038368250409277,4,36,is_de,path,C3vsC2_prot,MED4,09100 Metabolism,09104 Nucleotide metabolism,Nucleotide,AA/Nucleotide,00230 Purine metabolism [PATH:ko00230],Purine metabolism,00230 Purine metabolism [PATH:ko00230]
03440,0.2557367637167498,1,0.9087833405270198,3,20,is_de,path,C3vsC2_prot,MED4,09120 Genetic Information Processing,09124 Replication and repair,Replication and repair,Genetic Info,03440 Homologous recombination [PATH:ko03440],Homologous recombination,03440 Homologous recombination [PATH:ko03440]
00540,0.28803587296102745,1,0.9614009974291374,1,6,is_de,path,C3vsC2_prot,MED4,09100 Metabolism,09107 Glycan biosynthesis and metabolism,Glycan  and,Energy/Carbohydrate/Glycan,00540 Lipopolysaccharide biosynthesis [PATH:ko00540],Lipopolysaccharide biosynthesis,00540 Lipopolysaccharide biosynthesis [PATH:ko00540]
00030,0.29434592798317893,1,0.9132407540667097,2,15,is_de,path,C3vsC2_prot,MED4,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,00030 Pentose phosphate pathway [PATH:ko00030],Pentose phosphate pathway,00030 Pentose phosphate pathway [PATH:ko00030]
02020,0.3059879552146283,1,0.9060195470148945,2,18,is_de,path,C3vsC2_prot,MED4,09130 Environmental Information Processing,09132 Signal transduction,Signal transduction,Env. Info/Cellular Process,02020 Two-component system [PATH:ko02020],Two-component system,02020 Two-component system [PATH:ko02020]
03400,0.30627565086795383,1,0.8358935554115352,6,47,is_de,path,C3vsC2_prot,MED4,09180 Brite Hierarchies,09182 Protein families: genetic information processing,Protein families: genetic information processing,Genetic Info,03400 DNA repair and recombination proteins [BR:ko03400],DNA repair and recombination proteins,03400 DNA repair and recombination proteins [BR:ko03400]
