category,over_represented_pvalue,padj,under_represented_pvalue,numDEInCat,numInCat,type,enrich,contrast,organism,main,sub,module,Category,PATH,pathway,path
99973,0.6910631398919584,1,0.7104304171100866,1,6,down,path,C5vsC1_prot,HOT1A3,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,Unclassified: genetic information processing,Genetic Info,99973 Transcription,Transcription,99973 Transcription
03420,0.7109148841711092,1,0.6027263254386572,2,7,down,path,C5vsC1_prot,HOT1A3,09120 Genetic Information Processing,09124 Replication and repair,Replication and repair,Genetic Info,03420 Nucleotide excision repair [PATH:ko03420],Nucleotide excision repair,03420 Nucleotide excision repair [PATH:ko03420]
03036,0.715921269625915,1,0.4288260522062062,8,41,down,path,C5vsC1_prot,HOT1A3,09180 Brite Hierarchies,09182 Protein families: genetic information processing,Protein families: genetic information processing,Genetic Info,03036 Chromosome and associated proteins [BR:ko03036],Chromosome and associated proteins,03036 Chromosome and associated proteins [BR:ko03036]
00640,0.7464646259360106,1,0.4178894194807207,6,27,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,00640 Propanoate metabolism [PATH:ko00640],Propanoate metabolism,00640 Propanoate metabolism [PATH:ko00640]
03030,0.7514553970416026,1,0.4815029532962076,3,14,down,path,C5vsC1_prot,HOT1A3,09120 Genetic Information Processing,09124 Replication and repair,Replication and repair,Genetic Info,03030 DNA replication [PATH:ko03030],DNA replication,03030 DNA replication [PATH:ko03030]
00564,0.758696261689207,1,0.5229916953628,2,10,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09103 Lipid metabolism,Lipid,Metabolism,00564 Glycerophospholipid metabolism [PATH:ko00564],Glycerophospholipid metabolism,00564 Glycerophospholipid metabolism [PATH:ko00564]
99977,0.8011735026050727,1,0.4135031558781329,3,14,down,path,C5vsC1_prot,HOT1A3,09190 Not Included in Pathway or Brite,09193 Unclassified: signaling and cellular processes,Unclassified: signaling and cellular processes,Membrane transport,99977 Transport,Transport,99977 Transport
03016,0.802749535911676,1,0.2947589183072765,13,61,down,path,C5vsC1_prot,HOT1A3,09180 Brite Hierarchies,09182 Protein families: genetic information processing,Protein families: genetic information processing,Genetic Info,03016 Transfer RNA biogenesis [BR:ko03016],Transfer RNA biogenesis,03016 Transfer RNA biogenesis [BR:ko03016]
99975,0.8035094349846021,1,0.557245285839902,1,7,down,path,C5vsC1_prot,HOT1A3,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,Unclassified: genetic information processing,Genetic Info,99975 Protein processing,Protein processing,99975 Protein processing
03400,0.8079638204763561,1,0.2933199678380932,12,53,down,path,C5vsC1_prot,HOT1A3,09180 Brite Hierarchies,09182 Protein families: genetic information processing,Protein families: genetic information processing,Genetic Info,03400 DNA repair and recombination proteins [BR:ko03400],DNA repair and recombination proteins,03400 DNA repair and recombination proteins [BR:ko03400]
00860,0.8223937888557473,1,0.4229478139889921,2,12,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09108 Metabolism of cofactors and vitamins,cofactors and vitamins,Metabolism,00860 Porphyrin metabolism [PATH:ko00860],Porphyrin metabolism,00860 Porphyrin metabolism [PATH:ko00860]
00350,0.8256198606918412,1,0.5287183617417727,1,6,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,00350 Tyrosine metabolism [PATH:ko00350],Tyrosine metabolism,00350 Tyrosine metabolism [PATH:ko00350]
00052,0.8382502209512932,1,0.4006555525003155,2,11,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,00052 Galactose metabolism [PATH:ko00052],Galactose metabolism,00052 Galactose metabolism [PATH:ko00052]
99997,0.88931261130583,1,0.20445680931393825,7,44,down,path,C5vsC1_prot,HOT1A3,09190 Not Included in Pathway or Brite,09194 Poorly characterized,Poorly characterized,Uncharacterized,99997 Function unknown,Function unknown,99997 Function unknown
00790,0.8990402862608821,1,0.277318062063621,2,17,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09108 Metabolism of cofactors and vitamins,cofactors and vitamins,Metabolism,00790 Folate biosynthesis [PATH:ko00790],Folate biosynthesis,00790 Folate biosynthesis [PATH:ko00790]
00630,0.9057703373763842,1,0.21300751485764796,4,23,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630],Glyoxylate and dicarboxylate metabolism,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
03000,0.9084693532646007,1,0.1809909377496513,6,42,down,path,C5vsC1_prot,HOT1A3,09180 Brite Hierarchies,09182 Protein families: genetic information processing,Protein families: genetic information processing,Genetic Info,03000 Transcription factors [BR:ko03000],Transcription factors,03000 Transcription factors [BR:ko03000]
00410,0.9123092591884943,1,0.33799467931906124,1,8,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09106 Metabolism of other amino acids,other amino acids,AA/Nucleotide,00410 beta-Alanine metabolism [PATH:ko00410],beta-Alanine metabolism,00410 beta-Alanine metabolism [PATH:ko00410]
00030,0.9141994444049393,1,0.24907817630851298,2,15,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,00030 Pentose phosphate pathway [PATH:ko00030],Pentose phosphate pathway,00030 Pentose phosphate pathway [PATH:ko00030]
00360,0.925890852676209,1,0.2985568110183714,1,9,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,00360 Phenylalanine metabolism [PATH:ko00360],Phenylalanine metabolism,00360 Phenylalanine metabolism [PATH:ko00360]
03010,0.9362654437960842,1,0.1386709347520076,5,51,down,path,C5vsC1_prot,HOT1A3,09120 Genetic Information Processing,09122 Translation,Translation,Genetic Info,03010 Ribosome [PATH:ko03010],Ribosome,03010 Ribosome [PATH:ko03010]
03011,0.9362654437960842,1,0.1386709347520076,5,51,down,path,C5vsC1_prot,HOT1A3,09180 Brite Hierarchies,09182 Protein families: genetic information processing,Protein families: genetic information processing,Genetic Info,03011 Ribosome [BR:ko03011],Ribosome,03011 Ribosome [BR:ko03011]
03430,0.9442313509056594,1,0.18090440050295167,2,15,down,path,C5vsC1_prot,HOT1A3,09120 Genetic Information Processing,09124 Replication and repair,Replication and repair,Genetic Info,03430 Mismatch repair [PATH:ko03430],Mismatch repair,03430 Mismatch repair [PATH:ko03430]
02010,0.9603118699683318,1,0.10313461998772502,4,31,down,path,C5vsC1_prot,HOT1A3,09130 Environmental Information Processing,09131 Membrane transport,Membrane transport,Membrane transport,02010 ABC transporters [PATH:ko02010],ABC transporters,02010 ABC transporters [PATH:ko02010]
04146,0.9629184202600369,1,0.18019897803905643,1,11,down,path,C5vsC1_prot,HOT1A3,09140 Cellular Processes,09141 Transport and catabolism,Transport and catabolism,Env. Info/Cellular Process,04146 Peroxisome [PATH:ko04146],Peroxisome,04146 Peroxisome [PATH:ko04146]
01504,0.963678927307524,1,0.17976913604209316,1,10,down,path,C5vsC1_prot,HOT1A3,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Env. Info/Cellular Process,01504 Antimicrobial resistance genes [BR:ko01504],Antimicrobial resistance genes,01504 Antimicrobial resistance genes [BR:ko01504]
03009,0.9669103894666945,1,0.06973584155703344,8,58,down,path,C5vsC1_prot,HOT1A3,09180 Brite Hierarchies,09182 Protein families: genetic information processing,Protein families: genetic information processing,Genetic Info,03009 Ribosome biogenesis [BR:ko03009],Ribosome biogenesis,03009 Ribosome biogenesis [BR:ko03009]
00340,0.9788900114306093,1,0.11542176276092614,1,14,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,00340 Histidine metabolism [PATH:ko00340],Histidine metabolism,00340 Histidine metabolism [PATH:ko00340]
00500,0.983604782133119,1,0.06783014433314583,2,18,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,00500 Starch and sucrose metabolism [PATH:ko00500],Starch and sucrose metabolism,00500 Starch and sucrose metabolism [PATH:ko00500]
99996,0.9843257384106836,1,0.0905252357545331,1,16,down,path,C5vsC1_prot,HOT1A3,09190 Not Included in Pathway or Brite,09194 Poorly characterized,Poorly characterized,Uncharacterized,99996 General function prediction only,General function prediction only,99996 General function prediction only
99980,0.9867685010977307,1,0.028056033532005253,11,76,down,path,C5vsC1_prot,HOT1A3,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,Unclassified:,Metabolism,99980 Enzymes with EC numbers,Enzymes with EC numbers,99980 Enzymes with EC numbers
00550,0.9911329234970017,1,0.05846282489219773,1,15,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09107 Glycan biosynthesis and metabolism,Glycan  and,Energy/Carbohydrate/Glycan,00550 Peptidoglycan biosynthesis [PATH:ko00550],Peptidoglycan biosynthesis,00550 Peptidoglycan biosynthesis [PATH:ko00550]
03440,0.9944311945179308,1,0.03997572966924988,1,16,down,path,C5vsC1_prot,HOT1A3,09120 Genetic Information Processing,09124 Replication and repair,Replication and repair,Genetic Info,03440 Homologous recombination [PATH:ko03440],Homologous recombination,03440 Homologous recombination [PATH:ko03440]
01011,0.9950071481984187,1,0.03628838428946137,1,17,down,path,C5vsC1_prot,HOT1A3,09180 Brite Hierarchies,09181 Protein families: metabolism,Protein families:,Metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],Peptidoglycan biosynthesis and degradation proteins,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]
00330,0.9962525290494064,1,0.02850209113674659,1,18,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,00330 Arginine and proline metabolism [PATH:ko00330],Arginine and proline metabolism,00330 Arginine and proline metabolism [PATH:ko00330]
02000,0.9999115517619501,1,1.9184587414622167e-4,29,184,down,path,C5vsC1_prot,HOT1A3,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Membrane transport,02000 Transporters [BR:ko02000],Transporters,02000 Transporters [BR:ko02000]
00071,1,1,0.002945924834216923,0,18,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09103 Lipid metabolism,Lipid,Metabolism,00071 Fatty acid degradation [PATH:ko00071],Fatty acid degradation,00071 Fatty acid degradation [PATH:ko00071]
00280,1,1,4.859995160523471e-4,0,26,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,"00280 Valine, leucine and isoleucine degradation [PATH:ko00280]","Valine, leucine and isoleucine degradation","00280 Valine, leucine and isoleucine degradation [PATH:ko00280]"
00281,1,1,0.09669004950297601,0,8,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,terpenoids and polyketides,Metabolism,00281 Geraniol degradation [PATH:ko00281],Geraniol degradation,00281 Geraniol degradation [PATH:ko00281]
00310,1,1,0.036049314988681025,0,11,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,00310 Lysine degradation [PATH:ko00310],Lysine degradation,00310 Lysine degradation [PATH:ko00310]
00362,1,1,0.03775721761321088,0,11,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and,Metabolism,00362 Benzoate degradation [PATH:ko00362],Benzoate degradation,00362 Benzoate degradation [PATH:ko00362]
00380,1,1,0.012076360272090464,0,14,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,00380 Tryptophan metabolism [PATH:ko00380],Tryptophan metabolism,00380 Tryptophan metabolism [PATH:ko00380]
00470,1,1,0.14330743952172267,0,7,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09106 Metabolism of other amino acids,other amino acids,AA/Nucleotide,00470 D-Amino acid metabolism [PATH:ko00470],D-Amino acid metabolism,00470 D-Amino acid metabolism [PATH:ko00470]
00540,1,1,0.046998795179165304,0,12,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09107 Glycan biosynthesis and metabolism,Glycan  and,Energy/Carbohydrate/Glycan,00540 Lipopolysaccharide biosynthesis [PATH:ko00540],Lipopolysaccharide biosynthesis,00540 Lipopolysaccharide biosynthesis [PATH:ko00540]
00625,1,1,0.16720698601838901,0,6,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and,Metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],Chloroalkane and chloroalkene degradation,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625]
00627,1,1,0.2687998027990081,0,5,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and,Metabolism,00627 Aminobenzoate degradation [PATH:ko00627],Aminobenzoate degradation,00627 Aminobenzoate degradation [PATH:ko00627]
00730,1,1,0.1698750460360854,0,6,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09108 Metabolism of cofactors and vitamins,cofactors and vitamins,Metabolism,00730 Thiamine metabolism [PATH:ko00730],Thiamine metabolism,00730 Thiamine metabolism [PATH:ko00730]
00900,1,1,0.04003060011656238,0,12,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,terpenoids and polyketides,Metabolism,00900 Terpenoid backbone biosynthesis [PATH:ko00900],Terpenoid backbone biosynthesis,00900 Terpenoid backbone biosynthesis [PATH:ko00900]
00903,1,1,0.21906446448815137,0,5,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,terpenoids and polyketides,Metabolism,00903 Limonene and pinene degradation [PATH:ko00903],Limonene and pinene degradation,00903 Limonene and pinene degradation [PATH:ko00903]
00980,1,1,0.2599446435686301,0,6,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and,Metabolism,00980 Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980],Metabolism of xenobiotics by cytochrome P450,00980 Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980]
00982,1,1,0.2599446435686301,0,6,down,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and,Metabolism,00982 Drug metabolism - cytochrome P450 [PATH:ko00982],Drug metabolism - cytochrome P450,00982 Drug metabolism - cytochrome P450 [PATH:ko00982]
01005,1,1,0.03525425002259388,0,13,down,path,C5vsC1_prot,HOT1A3,09180 Brite Hierarchies,09181 Protein families: metabolism,Protein families:,Metabolism,01005 Lipopolysaccharide biosynthesis proteins [BR:ko01005],Lipopolysaccharide biosynthesis proteins,01005 Lipopolysaccharide biosynthesis proteins [BR:ko01005]
00280,1.955303187537841e-6,2.5027880800484363e-4,0.9999997453585535,18,26,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,"00280 Valine, leucine and isoleucine degradation [PATH:ko00280]","Valine, leucine and isoleucine degradation","00280 Valine, leucine and isoleucine degradation [PATH:ko00280]"
00071,4.327381851389358e-4,0.027695243848891892,0.999931654381787,12,18,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09103 Lipid metabolism,Lipid,Metabolism,00071 Fatty acid degradation [PATH:ko00071],Fatty acid degradation,00071 Fatty acid degradation [PATH:ko00071]
00500,7.707074655783652e-4,0.03288351853134358,0.9998686333859774,12,18,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,00500 Starch and sucrose metabolism [PATH:ko00500],Starch and sucrose metabolism,00500 Starch and sucrose metabolism [PATH:ko00500]
00362,0.0012625535619581883,0.03404275847339169,0.9998661107011532,8,11,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and,Metabolism,00362 Benzoate degradation [PATH:ko00362],Benzoate degradation,00362 Benzoate degradation [PATH:ko00362]
00330,0.001329795252866863,0.03404275847339169,0.9997540519279146,11,18,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,00330 Arginine and proline metabolism [PATH:ko00330],Arginine and proline metabolism,00330 Arginine and proline metabolism [PATH:ko00330]
00380,0.0029860774403676874,0.05613413296586667,0.9995052567531673,9,14,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,00380 Tryptophan metabolism [PATH:ko00380],Tryptophan metabolism,00380 Tryptophan metabolism [PATH:ko00380]
02000,0.0030698353965708334,0.05613413296586667,0.9982028111045195,64,184,up,path,C5vsC1_prot,HOT1A3,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Membrane transport,02000 Transporters [BR:ko02000],Transporters,02000 Transporters [BR:ko02000]
00281,0.004310098983627256,0.0689615837380361,0.9996128586004331,6,8,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,terpenoids and polyketides,Metabolism,00281 Geraniol degradation [PATH:ko00281],Geraniol degradation,00281 Geraniol degradation [PATH:ko00281]
00650,0.005389685842422793,0.07665330975890194,0.9986398348086692,11,21,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,00650 Butanoate metabolism [PATH:ko00650],Butanoate metabolism,00650 Butanoate metabolism [PATH:ko00650]
00310,0.00825433497732502,0.0976037379167576,0.9986913265880215,7,11,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,00310 Lysine degradation [PATH:ko00310],Lysine degradation,00310 Lysine degradation [PATH:ko00310]
04146,0.008876592366763691,0.0976037379167576,0.9985705060380298,7,11,up,path,C5vsC1_prot,HOT1A3,09140 Cellular Processes,09141 Transport and catabolism,Transport and catabolism,Env. Info/Cellular Process,04146 Peroxisome [PATH:ko04146],Peroxisome,04146 Peroxisome [PATH:ko04146]
00360,0.009150350429696025,0.0976037379167576,0.9988071520674466,6,9,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,00360 Phenylalanine metabolism [PATH:ko00360],Phenylalanine metabolism,00360 Phenylalanine metabolism [PATH:ko00360]
00640,0.025899314001160065,0.25500863016526837,0.9905294706483231,12,27,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,00640 Propanoate metabolism [PATH:ko00640],Propanoate metabolism,00640 Propanoate metabolism [PATH:ko00640]
00350,0.03015678419645052,0.27571916979611905,0.9965762519655155,4,6,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,00350 Tyrosine metabolism [PATH:ko00350],Tyrosine metabolism,00350 Tyrosine metabolism [PATH:ko00350]
00625,0.04153154949512527,0.3544025556917356,0.9947270791788204,4,6,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and,Metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],Chloroalkane and chloroalkene degradation,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625]
00630,0.051028474851197325,0.4038463577636877,0.9807864421640714,10,23,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630],Glyoxylate and dicarboxylate metabolism,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
02040,0.05529197632516207,0.4038463577636877,0.9796697829029147,9,22,up,path,C5vsC1_prot,HOT1A3,09140 Cellular Processes,09142 Cell motility,Cell motility,Motility,02040 Flagellar assembly [PATH:ko02040],Flagellar assembly,02040 Flagellar assembly [PATH:ko02040]
00240,0.05679089406051859,0.4038463577636877,0.9774368690415699,10,26,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09104 Nucleotide metabolism,Nucleotide,AA/Nucleotide,00240 Pyrimidine metabolism [PATH:ko00240],Pyrimidine metabolism,00240 Pyrimidine metabolism [PATH:ko00240]
00550,0.07043367342636138,0.4745005367670661,0.9774533206018532,7,15,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09107 Glycan biosynthesis and metabolism,Glycan  and,Energy/Carbohydrate/Glycan,00550 Peptidoglycan biosynthesis [PATH:ko00550],Peptidoglycan biosynthesis,00550 Peptidoglycan biosynthesis [PATH:ko00550]
00627,0.09249448660958604,0.5919647143013507,0.9868248281681766,3,5,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and,Metabolism,00627 Aminobenzoate degradation [PATH:ko00627],Aminobenzoate degradation,00627 Aminobenzoate degradation [PATH:ko00627]
00903,0.12074738535254909,0.6608665109767349,0.9804797398052956,3,5,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,terpenoids and polyketides,Metabolism,00903 Limonene and pinene degradation [PATH:ko00903],Limonene and pinene degradation,00903 Limonene and pinene degradation [PATH:ko00903]
00983,0.12389640421132603,0.6608665109767349,0.9608966282721534,5,12,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,Xenobiotics biodegradation and,Metabolism,00983 Drug metabolism - other enzymes [PATH:ko00983],Drug metabolism - other enzymes,00983 Drug metabolism - other enzymes [PATH:ko00983]
01011,0.12521975087438797,0.6608665109767349,0.9512728482129228,7,17,up,path,C5vsC1_prot,HOT1A3,09180 Brite Hierarchies,09181 Protein families: metabolism,Protein families:,Metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],Peptidoglycan biosynthesis and degradation proteins,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]
00052,0.12854752171237305,0.6608665109767349,0.9602299836235395,5,11,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,00052 Galactose metabolism [PATH:ko00052],Galactose metabolism,00052 Galactose metabolism [PATH:ko00052]
00260,0.13302322513329368,0.6608665109767349,0.9387610470229582,9,25,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]","Glycine, serine and threonine metabolism","00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
00410,0.13423851004214926,0.6608665109767349,0.965825262545668,4,8,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09106 Metabolism of other amino acids,other amino acids,AA/Nucleotide,00410 beta-Alanine metabolism [PATH:ko00410],beta-Alanine metabolism,00410 beta-Alanine metabolism [PATH:ko00410]
03009,0.1504613129146273,0.7132980760397146,0.9092210369691801,17,58,up,path,C5vsC1_prot,HOT1A3,09180 Brite Hierarchies,09182 Protein families: genetic information processing,Protein families: genetic information processing,Genetic Info,03009 Ribosome biogenesis [BR:ko03009],Ribosome biogenesis,03009 Ribosome biogenesis [BR:ko03009]
04112,0.17699890818774594,0.8091378660011243,0.9465906177149931,4,9,up,path,C5vsC1_prot,HOT1A3,09140 Cellular Processes,09143 Cell growth and death,Cell growth and death,Env. Info/Cellular Process,04112 Cell cycle - Caulobacter [PATH:ko04112],Cell cycle - Caulobacter,04112 Cell cycle - Caulobacter [PATH:ko04112]
00010,0.2172248242877715,0.935685598968515,0.8861472741180092,9,26,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],Glycolysis / Gluconeogenesis,00010 Glycolysis / Gluconeogenesis [PATH:ko00010]
00470,0.21964051893653158,0.935685598968515,0.9400396823063935,3,7,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09106 Metabolism of other amino acids,other amino acids,AA/Nucleotide,00470 D-Amino acid metabolism [PATH:ko00470],D-Amino acid metabolism,00470 D-Amino acid metabolism [PATH:ko00470]
00620,0.22661135600018723,0.935685598968515,0.8640610973671525,13,40,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,00620 Pyruvate metabolism [PATH:ko00620],Pyruvate metabolism,00620 Pyruvate metabolism [PATH:ko00620]
00770,0.24039164605087893,0.9615665842035157,0.8995606329305122,5,14,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09108 Metabolism of cofactors and vitamins,cofactors and vitamins,Metabolism,00770 Pantothenate and CoA biosynthesis [PATH:ko00770],Pantothenate and CoA biosynthesis,00770 Pantothenate and CoA biosynthesis [PATH:ko00770]
01004,0.2629535747233193,1,0.8665156436437125,7,21,up,path,C5vsC1_prot,HOT1A3,09180 Brite Hierarchies,09181 Protein families: metabolism,Protein families:,Metabolism,01004 Lipid biosynthesis proteins [BR:ko01004],Lipid biosynthesis proteins,01004 Lipid biosynthesis proteins [BR:ko01004]
99980,0.28029185230852055,1,0.8020449137008073,21,76,up,path,C5vsC1_prot,HOT1A3,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,Unclassified:,Metabolism,99980 Enzymes with EC numbers,Enzymes with EC numbers,99980 Enzymes with EC numbers
00300,0.29489178901050445,1,0.8645756109578935,5,15,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09105 Amino acid metabolism,Amino acid,AA/Nucleotide,00300 Lysine biosynthesis [PATH:ko00300],Lysine biosynthesis,00300 Lysine biosynthesis [PATH:ko00300]
00790,0.31599392672059456,1,0.8475687256070119,5,17,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09108 Metabolism of cofactors and vitamins,cofactors and vitamins,Metabolism,00790 Folate biosynthesis [PATH:ko00790],Folate biosynthesis,00790 Folate biosynthesis [PATH:ko00790]
00030,0.3176526659558166,1,0.8496355486098601,5,15,up,path,C5vsC1_prot,HOT1A3,09100 Metabolism,09101 Carbohydrate metabolism,Carbohydrate,Energy/Carbohydrate/Glycan,00030 Pentose phosphate pathway [PATH:ko00030],Pentose phosphate pathway,00030 Pentose phosphate pathway [PATH:ko00030]
02026,0.3620023473206516,1,0.8027954801190146,6,20,up,path,C5vsC1_prot,HOT1A3,09140 Cellular Processes,09145 Cellular community - prokaryotes,Cellular community - prokaryotes,Env. Info/Cellular Process,02026 Biofilm formation - Escherichia coli [PATH:ko02026],Biofilm formation - Escherichia coli,02026 Biofilm formation - Escherichia coli [PATH:ko02026]
04812,0.3955829576659303,1,0.8336855377518335,3,10,up,path,C5vsC1_prot,HOT1A3,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Env. Info/Cellular Process,04812 Cytoskeleton proteins [BR:ko04812],Cytoskeleton proteins,04812 Cytoskeleton proteins [BR:ko04812]
